country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/13/2021,-47,-26,-19,-41,-34,19
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/14/2021,-50,-34,-30,-51,-40,18
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/15/2021,-53,-36,-38,-56,-35,19
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/16/2021,-59,-38,-50,-63,-25,15
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/17/2021,-58,-43,-44,-64,-23,15
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/18/2021,-51,-35,-35,-53,-39,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/19/2021,-51,-37,-33,-51,-41,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/20/2021,-53,-36,-29,-50,-40,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/21/2021,-57,-41,-36,-55,-43,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/22/2021,-58,-39,-39,-58,-36,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/23/2021,-67,-46,-55,-65,-28,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/24/2021,-63,-44,-46,-68,-24,18
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/25/2021,-55,-37,-36,-56,-39,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/26/2021,-55,-41,-31,-54,-41,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/27/2021,-56,-38,-28,-48,-40,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/28/2021,-54,-36,-32,-52,-42,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/29/2021,-54,-33,-37,-54,-35,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/30/2021,-58,-30,-47,-60,-21,16
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/31/2021,-59,-36,-45,-63,-22,16
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/1/2021,-59,-39,-40,-58,-41,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/2/2021,-56,-40,-35,-53,-41,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/3/2021,-57,-40,-33,-55,-41,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/4/2021,-59,-43,-36,-56,-44,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/5/2021,-60,-43,-39,-63,-37,25
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/6/2021,-67,-47,-52,-65,-26,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/7/2021,-66,-51,-46,-70,-28,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/8/2021,-57,-38,-36,-58,-40,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/9/2021,-54,-40,-31,-53,-41,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/10/2021,-56,-39,-31,-54,-41,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/11/2021,-55,-40,-34,-55,-44,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/12/2021,-58,-41,-43,-61,-51,27
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/13/2021,-62,-41,-54,-66,-24,19
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/14/2021,-55,-43,-45,-68,-22,17
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/15/2021,-52,-35,-41,-56,-38,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/16/2021,-51,-35,-36,-51,-40,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/17/2021,-52,-36,-36,-49,-38,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/18/2021,-54,-37,-41,-52,-42,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/19/2021,-56,-38,-45,-58,-34,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/20/2021,-60,-38,-53,-62,-21,17
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/21/2021,-59,-44,-47,-66,-22,18
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/22/2021,-53,-35,-41,-56,-37,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/23/2021,-53,-39,-40,-52,-40,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/24/2021,-51,-34,-33,-53,-37,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/25/2021,-51,-37,-38,-54,-55,25
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/26/2021,-52,-34,-42,-58,-33,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/27/2021,-57,-34,-52,-63,-20,17
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2/28/2021,-56,-39,-44,-65,-19,16
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/1/2021,-52,-34,-39,-56,-35,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/2/2021,-47,-32,-35,-50,-37,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/3/2021,-49,-32,-31,-47,-37,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/4/2021,-48,-32,-33,-49,-40,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/5/2021,-50,-33,-39,-54,-32,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/6/2021,-55,-34,-47,-61,-22,16
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/7/2021,-52,-38,-40,-61,-19,15
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/8/2021,-47,-32,-34,-51,-35,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/9/2021,-46,-30,-29,-46,-37,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/10/2021,-46,-29,-27,-45,-37,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/11/2021,-49,-34,-34,-50,-40,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/12/2021,-50,-32,-36,-54,-32,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/13/2021,-55,-33,-45,-60,-22,16
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/14/2021,-51,-35,-39,-62,-17,15
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/15/2021,-47,-29,-32,-51,-35,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/16/2021,-47,-31,-32,-48,-37,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/17/2021,-46,-28,-27,-46,-36,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/18/2021,-47,-29,-30,-49,-39,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/19/2021,-53,-34,-39,-55,-34,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/20/2021,-55,-31,-46,-60,-19,16
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/21/2021,-55,-37,-42,-63,-17,16
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/22/2021,-49,-28,-35,-50,-35,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/23/2021,-47,-30,-30,-47,-37,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/24/2021,-51,-34,-30,-51,-38,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/25/2021,-50,-32,-33,-52,-40,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/26/2021,-52,-31,-38,-57,-32,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/27/2021,-57,-33,-47,-62,-21,17
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/28/2021,-56,-39,-41,-66,-17,16
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/29/2021,-49,-29,-33,-52,-36,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/30/2021,-45,-29,-28,-47,-37,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,3/31/2021,-41,-17,-23,-43,-38,18
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/1/2021,-59,-38,-37,-64,-61,26
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/2/2021,-72,-56,-48,-75,-66,33
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/3/2021,-64,-39,-53,-71,-34,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/4/2021,-61,-42,-46,-67,-20,17
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/5/2021,-51,-26,-36,-53,-35,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/6/2021,-49,-29,-32,-49,-38,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/7/2021,-50,-29,-31,-49,-39,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/8/2021,-52,-29,-35,-54,-40,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/9/2021,-60,-38,-44,-63,-50,29
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/10/2021,-62,-37,-53,-66,-22,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/11/2021,-60,-42,-48,-68,-21,19
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/12/2021,-51,-31,-37,-59,-35,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/13/2021,-50,-33,-34,-53,-38,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/14/2021,-52,-31,-32,-53,-38,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/15/2021,-50,-31,-35,-52,-39,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/16/2021,-54,-34,-44,-57,-34,25
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/17/2021,-59,-35,-53,-62,-19,19
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/18/2021,-57,-42,-47,-66,-20,19
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/19/2021,-50,-31,-37,-53,-36,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/20/2021,-48,-31,-32,-50,-38,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/21/2021,-50,-30,-32,-49,-37,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/22/2021,-51,-34,-39,-54,-41,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/23/2021,-53,-33,-41,-56,-33,24
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/24/2021,-57,-33,-50,-60,-19,18
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/25/2021,-55,-39,-45,-63,-19,18
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/26/2021,-52,-33,-38,-55,-35,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/27/2021,-49,-33,-34,-51,-38,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/28/2021,-46,-27,-30,-49,-37,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/29/2021,-47,-29,-36,-51,-40,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,4/30/2021,-47,-25,-40,-53,-31,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/1/2021,-53,-27,-50,-61,-23,18
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/2/2021,-52,-33,-43,-61,-19,17
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/3/2021,-43,-23,-33,-51,-34,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/4/2021,-41,-24,-30,-47,-37,18
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/5/2021,-43,-23,-28,-48,-36,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/6/2021,-46,-27,-32,-50,-39,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/7/2021,-50,-29,-39,-56,-31,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/8/2021,-53,-29,-50,-62,-18,17
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/9/2021,-44,-28,-40,-57,-15,15
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/10/2021,-45,-26,-34,-52,-34,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/11/2021,-42,-27,-30,-44,-36,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/12/2021,-41,-23,-28,-45,-36,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/13/2021,-42,-26,-30,-48,-54,25
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/14/2021,-44,-23,-37,-49,-32,23
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/15/2021,-49,-25,-46,-58,-19,16
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/16/2021,-46,-27,-41,-56,-15,16
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/17/2021,-39,-20,-28,-46,-31,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/18/2021,-39,-23,-27,-43,-35,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/19/2021,-36,-17,-21,-41,-32,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/20/2021,-39,-23,-27,-48,-36,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/21/2021,-43,-22,-31,-50,-28,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/22/2021,-48,-23,-43,-54,-15,16
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/23/2021,-47,-31,-40,-57,-16,17
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/24/2021,-38,-20,-27,-44,-31,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/25/2021,-32,-17,-20,-37,-32,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/26/2021,-37,-18,-17,-40,-32,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/27/2021,-37,-21,-24,-39,-35,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/28/2021,-38,-20,-25,-44,-25,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/29/2021,-45,-21,-37,-52,-12,16
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/30/2021,-41,-24,-30,-54,-12,16
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,5/31/2021,-30,-13,-16,-42,-28,19
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/1/2021,-28,-13,-9,-35,-30,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/2/2021,-29,-12,-7,-37,-30,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/3/2021,-43,-27,-23,-49,-35,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/4/2021,-36,-19,-22,-45,-24,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/5/2021,-42,-18,-34,-50,-12,15
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/6/2021,-39,-22,-28,-51,-10,15
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/7/2021,-34,-19,-18,-42,-27,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/8/2021,-31,-19,-15,-36,-31,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/9/2021,-34,-18,-12,-40,-30,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/10/2021,-32,-17,-15,-39,-32,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/11/2021,-36,-18,-23,-47,-24,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/12/2021,-41,-19,-34,-53,-16,15
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/13/2021,-38,-23,-28,-54,-11,15
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/14/2021,-32,-17,-17,-39,-28,19
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/15/2021,-26,-13,-8,-35,-28,18
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/16/2021,-25,-10,-6,-34,-31,18
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/17/2021,-30,-16,-13,-39,-34,17
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/18/2021,-34,-18,-19,-47,-30,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/19/2021,-43,-20,-35,-52,-15,14
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/20/2021,-38,-21,-28,-53,-13,13
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/21/2021,-34,-19,-19,-45,-31,19
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/22/2021,-31,-21,-15,-40,-33,19
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/23/2021,-34,-20,-12,-39,-32,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/24/2021,-32,-18,-14,-41,-36,19
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/25/2021,-39,-24,-27,-48,-28,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/26/2021,-40,-17,-34,-51,-14,15
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/27/2021,-38,-22,-29,-53,-12,15
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/28/2021,-32,-17,-18,-43,-29,18
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/29/2021,-26,-15,-11,-35,-30,18
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,6/30/2021,-29,-14,-10,-37,-31,18
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,7/1/2021,-30,-17,-15,-38,-33,19
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,7/2/2021,-34,-19,-24,-47,-24,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,7/3/2021,-37,-15,-34,-50,-13,15
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,7/4/2021,-33,-16,-24,-49,-10,14
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,7/5/2021,-28,-14,-16,-42,-27,19
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,7/6/2021,-27,-15,-11,-35,-29,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,7/7/2021,-27,-11,-5,-35,-28,19
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,7/8/2021,-29,-14,-9,-40,-32,18
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,7/9/2021,-35,-19,-20,-44,-23,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,7/10/2021,-38,-15,-32,-48,-13,15
